# profile_file data/benchmark_02_collapsar_disk_funnel.dat
# sigma_table data/sigma_nuN_CC_GBW.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 1.64167e-30
# r_cm rho_gcm3 tau survival
9.36103e+09 0.369381 651.056 1.77881e-283
9.39704e+09 0.361489 638.046 7.94691e-278
9.43318e+09 0.353748 625.268 2.81433e-272
9.46946e+09 0.346157 612.716 7.95489e-267
9.50589e+09 0.338714 600.383 1.80657e-261
9.54245e+09 0.331415 588.273 3.2846e-256
9.57915e+09 0.324258 576.378 4.81234e-251
9.616e+09 0.317241 564.692 5.71761e-246
9.65298e+09 0.31036 553.22 5.49088e-241
9.69011e+09 0.303615 541.951 4.30196e-236
9.72738e+09 0.297002 530.886 2.74957e-231
9.7648e+09 0.29052 520.018 1.44214e-226
9.80236e+09 0.284165 509.348 6.20725e-222
9.84006e+09 0.277936 498.873 2.19895e-217
9.87791e+09 0.27183 488.587 6.44768e-213
9.9159e+09 0.265845 478.49 1.56496e-208
9.95404e+09 0.25998 468.576 3.1615e-204
9.99233e+09 0.254231 458.844 5.33023e-200
1.00308e+10 0.248598 449.282 7.57651e-196
1.00693e+10 0.243077 439.924 8.77487e-192
1.01081e+10 0.237667 430.704 8.86396e-188
1.01469e+10 0.232366 421.689 7.29116e-184
1.0186e+10 0.227172 412.807 5.2498e-180
1.02252e+10 0.222083 404.102 3.16825e-176
1.02645e+10 0.217097 395.57 1.60745e-172
1.0304e+10 0.212212 387.187 7.02438e-169
1.03436e+10 0.207427 378.973 2.5947e-165
1.03834e+10 0.202739 370.904 8.29172e-162
1.04233e+10 0.198147 362.997 2.25174e-158
1.04634e+10 0.193649 355.231 5.31313e-155
1.05037e+10 0.189244 347.603 1.09139e-151
1.05441e+10 0.184929 340.13 1.91956e-148
1.05846e+10 0.180703 332.811 2.89865e-145
1.06253e+10 0.176565 325.623 3.83537e-142
1.06662e+10 0.172512 318.565 4.45491e-139
1.07072e+10 0.168544 311.653 4.47471e-136
1.07484e+10 0.164658 304.867 3.96158e-133
1.07897e+10 0.160853 298.222 3.04743e-130
1.08312e+10 0.157128 291.699 2.07438e-127
1.08729e+10 0.153481 285.296 1.2517e-124
1.09147e+10 0.149911 279.027 6.60724e-122
1.09567e+10 0.146416 272.875 3.10358e-119
1.09988e+10 0.142994 266.852 1.28101e-116
1.10412e+10 0.139645 260.928 4.78903e-114
1.10836e+10 0.136367 255.143 1.55819e-111
1.11262e+10 0.133159 249.468 4.54495e-109
1.1169e+10 0.130019 243.9 1.19037e-106
1.1212e+10 0.126947 238.438 2.80408e-104
1.12551e+10 0.12394 233.093 5.87718e-102
1.12984e+10 0.120997 227.85 1.11176e-99
1.13419e+10 0.118118 222.708 1.90107e-97
1.13855e+10 0.115301 217.678 2.90942e-95
1.14293e+10 0.112545 212.745 4.03862e-93
1.14733e+10 0.109848 207.907 5.09253e-91
1.15174e+10 0.10721 203.176 5.77964e-89
1.15617e+10 0.10463 198.537 5.97809e-87
1.16062e+10 0.102106 193.989 5.64365e-85
1.16508e+10 0.0996367 189.541 4.82155e-83
1.16956e+10 0.0972218 185.182 3.77138e-81
1.17406e+10 0.0948601 180.909 2.70472e-79
1.17857e+10 0.0925504 176.731 1.76457e-77
1.18311e+10 0.0902917 172.628 1.06831e-75
1.18766e+10 0.088083 168.616 5.90266e-74
1.19223e+10 0.0859233 164.685 3.00745e-72
1.19681e+10 0.0838117 160.842 1.40309e-70
1.20142e+10 0.0817471 157.07 6.10345e-69
1.20604e+10 0.0797287 153.382 2.4385e-67
1.21068e+10 0.0777556 149.77 9.03325e-66
1.21533e+10 0.0758267 146.239 3.08314e-64
1.22001e+10 0.0739413 142.775 9.85627e-63
1.2247e+10 0.0720985 139.389 2.91145e-61
1.22941e+10 0.0702973 136.074 8.0155e-60
1.23414e+10 0.068537 132.828 2.05921e-58
1.23889e+10 0.0668167 129.649 4.94242e-57
1.24365e+10 0.0651357 126.545 1.10237e-55
1.24843e+10 0.0634931 123.505 2.30289e-54
1.25324e+10 0.061888 120.524 4.5391e-53
1.25806e+10 0.0603199 117.613 8.34683e-52
1.26289e+10 0.0587879 114.769 1.43401e-50
1.26775e+10 0.0572912 111.98 2.3316e-49
1.27263e+10 0.0558291 109.251 3.57062e-48
1.27752e+10 0.0544009 106.587 5.12765e-47
1.28244e+10 0.053006 103.975 6.98835e-46
1.28737e+10 0.0516436 101.424 8.9527e-45
1.29232e+10 0.050313 98.9296 1.08495e-43
1.29729e+10 0.0490136 96.4894 1.24503e-42
1.30228e+10 0.0477446 94.1027 1.35427e-41
1.30729e+10 0.0465056 91.7686 1.39767e-40
1.31232e+10 0.0452958 89.486 1.36997e-39
1.31737e+10 0.0441147 87.2541 1.27655e-38
1.32243e+10 0.0429615 85.0761 1.12701e-37
1.32752e+10 0.0418358 82.9425 9.51753e-37
1.33263e+10 0.040737 80.8568 7.66228e-36
1.33775e+10 0.0396643 78.8219 5.86267e-35
1.3429e+10 0.0386174 76.829 4.30108e-34
1.34806e+10 0.0375957 74.8851 3.00487e-33
1.35325e+10 0.0365986 72.9816 2.01599e-32
1.35845e+10 0.0356255 71.1251 1.29047e-31
1.36368e+10 0.034676 69.3076 7.94467e-31
1.36892e+10 0.0337495 67.5353 4.67529e-30
1.37419e+10 0.0328456 65.8004 2.64996e-29
1.37947e+10 0.0319637 64.1089 1.43833e-28
1.38478e+10 0.0311035 62.4535 7.52992e-28
1.39011e+10 0.0302643 60.8366 3.79303e-27
1.39545e+10 0.0294457 59.2605 1.8344e-26
1.40082e+10 0.0286473 57.7184 8.57447e-26
1.40621e+10 0.0278686 56.2126 3.86514e-25
1.41162e+10 0.0271093 54.7424 1.68146e-24
1.41705e+10 0.0263688 53.3069 7.06458e-24
1.4225e+10 0.0256467 51.9056 2.86859e-23
1.42797e+10 0.0249427 50.5377 1.12652e-22
1.43346e+10 0.0242563 49.2026 4.28147e-22
1.43897e+10 0.0235871 47.8995 1.57589e-21
1.44451e+10 0.0229347 46.6255 5.63404e-21
1.45006e+10 0.0222988 45.3845 1.94879e-20
1.45564e+10 0.021679 44.1715 6.55509e-20
1.46124e+10 0.021075 42.988 2.14077e-19
1.46686e+10 0.0204863 41.8334 6.79213e-19
1.4725e+10 0.0199126 40.7071 2.09485e-18
1.47817e+10 0.0193535 39.6065 6.29669e-18
1.48385e+10 0.0188088 38.535 1.83847e-17
1.48956e+10 0.0182781 37.4882 5.2369e-17
1.49529e+10 0.0177611 36.4674 1.45344e-16
1.50104e+10 0.0172574 35.4721 3.93249e-16
1.50681e+10 0.0167668 34.5016 1.03783e-15
1.51261e+10 0.0162889 33.5539 2.67741e-15
1.51843e+10 0.0158234 32.6301 6.74431e-15
1.52427e+10 0.0153701 31.7296 1.65966e-14
1.53013e+10 0.0149287 30.8519 3.99195e-14
1.53602e+10 0.0144989 29.9951 9.40341e-14
1.54192e+10 0.0140804 29.1616 2.16408e-13
1.54785e+10 0.0136729 28.3481 4.88187e-13
1.55381e+10 0.0132762 27.5541 1.07993e-12
1.55978e+10 0.01289 26.7819 2.33751e-12
1.56578e+10 0.0125141 26.0285 4.96566e-12
1.57181e+10 0.0121483 25.2934 1.03571e-11
1.57785e+10 0.0117922 24.5786 2.11672e-11
1.58392e+10 0.0114457 23.8813 4.25087e-11
1.59001e+10 0.0111084 23.2023 8.38204e-11
1.59613e+10 0.0107803 22.5402 1.62529e-10
1.60227e+10 0.0104611 21.8955 3.09686e-10
1.60843e+10 0.0101505 21.2678 5.80089e-10
1.61462e+10 0.00984833 20.6559 1.06968e-09
1.62083e+10 0.00955442 20.0603 1.94054e-09
1.62706e+10 0.00926854 19.4806 3.46473e-09
1.63332e+10 0.0089905 18.9156 6.0961e-09
1.6396e+10 0.00872009 18.3658 1.05639e-08
1.64591e+10 0.00845714 17.83 1.80514e-08
1.65224e+10 0.00820146 17.3088 3.0401e-08
1.65859e+10 0.00795286 16.8017 5.04785e-08
1.66497e+10 0.00771116 16.3077 8.27274e-08
1.67138e+10 0.0074762 15.8265 1.33857e-07
1.67781e+10 0.00724781 15.3585 2.13742e-07
1.68426e+10 0.00702581 14.9034 3.36926e-07
1.69074e+10 0.00681005 14.4602 5.24818e-07
1.69724e+10 0.00660037 14.0293 8.07495e-07
1.70377e+10 0.00639661 13.6098 1.2284e-06
1.71032e+10 0.00619862 13.202 1.84691e-06
1.7169e+10 0.00600625 12.805 2.74695e-06
1.7235e+10 0.00581937 12.4192 4.04024e-06
1.73013e+10 0.00563782 12.0437 5.88139e-06
1.73679e+10 0.00546147 11.6783 8.47566e-06
1.74347e+10 0.00529018 11.3233 1.20881e-05
1.75017e+10 0.00512383 10.9784 1.70667e-05
1.7569e+10 0.00496229 10.6428 2.38711e-05
1.76366e+10 0.00480542 10.3164 3.30845e-05
1.77045e+10 0.0046531 9.99898 4.54463e-05
1.77726e+10 0.00450523 9.69068 6.18572e-05
1.78409e+10 0.00436167 9.39132 8.34454e-05
1.79095e+10 0.00422232 9.10023 0.00011164
1.79784e+10 0.00408705 8.81723 0.000148158
1.80476e+10 0.00395578 8.54211 0.000195078
1.8117e+10 0.00382838 8.27507 0.000254791
1.81867e+10 0.00370475 8.01552 0.000330296
1.82566e+10 0.0035848 7.76365 0.000424904
1.83268e+10 0.00346841 7.51889 0.000542732
1.83973e+10 0.00335551 7.28108 0.000688439
1.84681e+10 0.00324598 7.05005 0.000867368
1.85391e+10 0.00313975 6.82593 0.00108527
1.86104e+10 0.00303672 6.60824 0.0013492
1.8682e+10 0.0029368 6.39682 0.00166685
1.87539e+10 0.0028399 6.19151 0.00204674
1.8826e+10 0.00274595 5.99243 0.0024976
1.88984e+10 0.00265487 5.79914 0.00303016
1.89711e+10 0.00256656 5.6115 0.00365559
1.90441e+10 0.00248096 5.42936 0.00438592
1.91173e+10 0.002398 5.25282 0.00523277
1.91909e+10 0.00231758 5.08125 0.00621211
1.92647e+10 0.00223966 4.915 0.00733569
1.93388e+10 0.00216415 4.7537 0.00861978
1.94132e+10 0.00209099 4.5972 0.01008
1.94878e+10 0.0020201 4.4456 0.01173
1.95628e+10 0.00195144 4.29836 0.0135908
1.9638e+10 0.00188492 4.15576 0.015674
1.97136e+10 0.0018205 4.01728 0.0180018
1.97894e+10 0.00175811 3.88319 0.020585
1.98655e+10 0.00169769 3.7532 0.0234427
1.99419e+10 0.00163919 3.62718 0.0265912
2.00186e+10 0.00158255 3.50503 0.030046
2.00956e+10 0.00152772 3.38664 0.0338221
2.01729e+10 0.00147464 3.27192 0.0379336
2.02505e+10 0.00142326 3.16076 0.0423936
2.03284e+10 0.00137354 3.05306 0.0472142
2.04066e+10 0.00132542 2.94873 0.0524062
2.04851e+10 0.00127886 2.84767 0.057979
2.05638e+10 0.00123381 2.74992 0.0639327
2.06429e+10 0.00119023 2.65514 0.0702888
2.07223e+10 0.00114807 2.56337 0.0770449
2.0802e+10 0.00110729 2.47451 0.084204
2.08821e+10 0.00106785 2.38839 0.0917775
2.09624e+10 0.00102971 2.30513 0.099746
2.1043e+10 0.000992834 2.22455 0.108116
2.11239e+10 0.000957176 2.14656 0.116885
2.12052e+10 0.000922703 2.07102 0.126058
2.12868e+10 0.000889378 1.99792 0.135617
2.13686e+10 0.000857168 1.9273 0.14554
2.14508e+10 0.000826037 1.85891 0.155843
2.15333e+10 0.000795953 1.79276 0.1665
2.16161e+10 0.000766884 1.7288 0.177498
2.16993e+10 0.000738797 1.66687 0.188837
2.17827e+10 0.000711664 1.60707 0.200473
2.18665e+10 0.000685453 1.5492 0.212418
2.19506e+10 0.000660138 1.49326 0.224639
2.20351e+10 0.000635688 1.43913 0.237133
2.21198e+10 0.000612078 1.38689 0.249851
2.22049e+10 0.000589281 1.33636 0.262802
2.22903e+10 0.00056727 1.28753 0.275951
2.2376e+10 0.000546023 1.24037 0.289277
2.24621e+10 0.000525513 1.19476 0.302775
2.25485e+10 0.000505718 1.15072 0.316409
2.26352e+10 0.000486614 1.10819 0.330155
2.27223e+10 0.000468181 1.06708 0.34401
2.28097e+10 0.000450395 1.0274 0.357937
2.28974e+10 0.000433236 0.989091 0.371915
2.29855e+10 0.000416684 0.952078 0.385938
2.30739e+10 0.00040072 0.916359 0.399973
2.31627e+10 0.000385323 0.881855 0.414014
2.32517e+10 0.000370476 0.848604 0.428012
2.33412e+10 0.00035616 0.816457 0.441995
2.3431e+10 0.000342358 0.78545 0.455915
2.35211e+10 0.000329053 0.755547 0.469754
2.36115e+10 0.000316228 0.726711 0.483496
2.37024e+10 0.000303868 0.698848 0.497158
2.37935e+10 0.000291958 0.672017 0.510678
2.3885e+10 0.000280481 0.646125 0.524072
2.39769e+10 0.000269424 0.621144 0.537329
2.40691e+10 0.000258772 0.597071 0.550421
2.41617e+10 0.000248512 0.573851 0.563352
2.42546e+10 0.00023863 0.55148 0.576096
2.43479e+10 0.000229114 0.529908 0.588659
2.44416e+10 0.000219952 0.509109 0.601031
2.45356e+10 0.00021113 0.489078 0.613192
2.463e+10 0.000202638 0.46977 0.625146
2.47247e+10 0.000194463 0.451181 0.636876
2.48198e+10 0.000186596 0.433268 0.648387
2.49153e+10 0.000179026 0.416008 0.659675
2.50111e+10 0.000171741 0.399397 0.670725
2.51073e+10 0.000164733 0.383396 0.681543
2.52039e+10 0.000157991 0.367986 0.692127
2.53008e+10 0.000151506 0.353161 0.702464
2.53981e+10 0.000145269 0.338887 0.712563
2.54958e+10 0.000139272 0.325145 0.722422
2.55939e+10 0.000133506 0.311918 0.732042
2.56923e+10 0.000127962 0.2992 0.741411
2.57911e+10 0.000122633 0.286961 0.750541
2.58903e+10 0.000117511 0.275185 0.759432
2.59899e+10 0.000112589 0.263856 0.768084
2.60899e+10 0.000107859 0.252959 0.7765
2.61902e+10 0.000103314 0.242489 0.784672
2.6291e+10 9.89483e-05 0.232411 0.79262
2.63921e+10 9.47548e-05 0.222731 0.80033
2.64936e+10 9.07273e-05 0.213424 0.807813
2.65955e+10 8.68596e-05 0.204479 0.815072
2.66978e+10 8.3146e-05 0.195882 0.822109
2.68005e+10 7.95807e-05 0.187621 0.828929
2.69036e+10 7.61582e-05 0.179684 0.835534
2.70071e+10 7.28733e-05 0.172059 0.841929
2.71109e+10 6.97209e-05 0.164743 0.848112
2.72152e+10 6.66959e-05 0.157709 0.854098
2.73199e+10 6.37937e-05 0.150956 0.859886
2.7425e+10 6.10095e-05 0.144472 0.865479
2.75304e+10 5.8339e-05 0.138254 0.870878
2.76363e+10 5.57778e-05 0.13228 0.876096
2.77426e+10 5.33219e-05 0.126547 0.881132
2.78493e+10 5.09671e-05 0.121047 0.885993
2.79565e+10 4.87097e-05 0.115765 0.890685
2.8064e+10 4.65458e-05 0.110703 0.895205
2.81719e+10 4.4472e-05 0.105848 0.899561
2.82803e+10 4.24847e-05 0.101189 0.903762
2.83891e+10 4.05805e-05 0.0967215 0.907809
2.84983e+10 3.87563e-05 0.0924389 0.911705
2.86079e+10 3.70089e-05 0.0883342 0.915455
2.87179e+10 3.53353e-05 0.0844005 0.919063
2.88284e+10 3.37326e-05 0.0806279 0.922537
2.89392e+10 3.21981e-05 0.0770168 0.925874
2.90506e+10 3.0729e-05 0.0735516 0.929088
2.91623e+10 2.93228e-05 0.0702358 0.932174
2.92745e+10 2.79769e-05 0.0670578 0.935141
2.93871e+10 2.66889e-05 0.0640151 0.937991
2.95001e+10 2.54566e-05 0.0611024 0.940727
2.96136e+10 2.42776e-05 0.0583121 0.943356
2.97275e+10 2.31499e-05 0.0556418 0.945878
2.98418e+10 2.20713e-05 0.0530867 0.948298
2.99566e+10 2.10399e-05 0.0506403 0.950621
3.00718e+10 2.00538e-05 0.0483002 0.952848
3.01875e+10 1.9111e-05 0.0460602 0.954984
3.03036e+10 1.82099e-05 0.0439184 0.957032
3.04201e+10 1.73486e-05 0.0418706 0.958994
3.05371e+10 1.65257e-05 0.0399115 0.960874
3.06546e+10 1.57394e-05 0.0380375 0.962677
3.07725e+10 1.49882e-05 0.0362467 0.964402
3.08909e+10 1.42708e-05 0.0345342 0.966055
3.10097e+10 1.35856e-05 0.0328984 0.967637
3.11289e+10 1.29314e-05 0.0313359 0.96915
3.12487e+10 1.23068e-05 0.0298413 0.9706
3.13689e+10 1.17105e-05 0.0284143 0.971986
3.14895e+10 1.11415e-05 0.027052 0.973311
3.16106e+10 1.05984e-05 0.0257506 0.974578
3.17322e+10 1.00803e-05 0.0245076 0.97579
3.18543e+10 9.58594e-06 0.0233206 0.976949
3.19768e+10 9.11444e-06 0.0221882 0.978056
3.20998e+10 8.66477e-06 0.0211072 0.979114
3.22233e+10 8.23598e-06 0.0200755 0.980125
3.23472e+10 7.82718e-06 0.0190917 0.981089
3.24716e+10 7.43748e-06 0.018153 0.982011
3.25965e+10 7.06606e-06 0.0172576 0.982891
3.27219e+10 6.71211e-06 0.0164035 0.98373
3.28477e+10 6.37487e-06 0.0155897 0.984531
3.29741e+10 6.0536e-06 0.0148131 0.985296
3.31009e+10 5.74758e-06 0.0140734 0.986025
3.32282e+10 5.45615e-06 0.0133684 0.986721
3.3356e+10 5.17865e-06 0.0126966 0.987384
3.34843e+10 4.91445e-06 0.0120565 0.988016
3.36131e+10 4.66297e-06 0.0114467 0.988619
3.37424e+10 4.42363e-06 0.0108659 0.989193
3.38722e+10 4.19588e-06 0.0103129 0.98974
3.40025e+10 3.97919e-06 0.00978631 0.990261
3.41333e+10 3.77306e-06 0.00928507 0.990758
3.42645e+10 3.57701e-06 0.00880839 0.99123
3.43963e+10 3.39057e-06 0.00835444 0.99168
3.45286e+10 3.21331e-06 0.00792256 0.992109
3.46614e+10 3.0448e-06 0.00751174 0.992516
3.47948e+10 2.88463e-06 0.00712074 0.992905
3.49286e+10 2.73243e-06 0.00674923 0.993273
3.50629e+10 2.58781e-06 0.00639604 0.993624
3.51978e+10 2.45042e-06 0.00606007 0.993958
3.53332e+10 2.31993e-06 0.00574079 0.994276
3.54691e+10 2.196e-06 0.00543742 0.994577
3.56055e+10 2.07833e-06 0.00514922 0.994864
3.57425e+10 1.96662e-06 0.00487529 0.995137
3.58799e+10 1.86059e-06 0.00461535 0.995395
3.60179e+10 1.75997e-06 0.00436837 0.995641
3.61565e+10 1.66449e-06 0.00413375 0.995875
3.62955e+10 1.57392e-06 0.00391124 0.996096
3.64351e+10 1.488e-06 0.00369995 0.996307
3.65753e+10 1.40653e-06 0.00349935 0.996507
3.6716e+10 1.32928e-06 0.00330907 0.996696
3.68572e+10 1.25604e-06 0.00312862 0.996876
3.69989e+10 1.18662e-06 0.00295753 0.997047
3.71413e+10 1.12084e-06 0.0027951 0.997209
3.72841e+10 1.05851e-06 0.00264127 0.997362
3.74275e+10 9.99462e-07 0.00249539 0.997508
3.75715e+10 9.43536e-07 0.00235708 0.997646
3.7716e+10 8.90574e-07 0.00222607 0.997776
3.78611e+10 8.4043e-07 0.00210192 0.9979
3.80067e+10 7.92961e-07 0.00198436 0.998018
3.81529e+10 7.48034e-07 0.00187299 0.998129
3.82996e+10 7.0552e-07 0.00176758 0.998234
3.84469e+10 6.65298e-07 0.00166777 0.998334
3.85948e+10 6.2725e-07 0.00157327 0.998428
3.87433e+10 5.91265e-07 0.00148383 0.998517
3.88923e+10 5.57239e-07 0.00139923 0.998602
3.90419e+10 5.25071e-07 0.0013192 0.998682
3.9192e+10 4.94665e-07 0.00124354 0.998757
3.93428e+10 4.6593e-07 0.00117193 0.998829
3.94941e+10 4.38779e-07 0.00110427 0.998896
3.9646e+10 4.13131e-07 0.0010403 0.99896
3.97985e+10 3.88906e-07 0.000979839 0.999021
3.99516e+10 3.66029e-07 0.000922706 0.999078
4.01052e+10 3.44431e-07 0.000868762 0.999132
4.02595e+10 3.24044e-07 0.000817776 0.999183
4.04143e+10 3.04803e-07 0.000769656 0.999231
4.05698e+10 2.86647e-07 0.000724193 0.999276
4.07258e+10 2.69519e-07 0.000681306 0.999319
4.08825e+10 2.53364e-07 0.000640803 0.999359
4.10397e+10 2.3813e-07 0.000602611 0.999398
4.11976e+10 2.23766e-07 0.000566559 0.999434
4.1356e+10 2.10226e-07 0.000532577 0.999468
4.15151e+10 1.97466e-07 0.000500514 0.9995
4.16748e+10 1.85442e-07 0.000470286 0.99953
4.18351e+10 1.74114e-07 0.000441795 0.999558
4.1996e+10 1.63445e-07 0.000414947 0.999585
4.21575e+10 1.53398e-07 0.000389653 0.99961
4.23197e+10 1.43939e-07 0.000365813 0.999634
4.24824e+10 1.35035e-07 0.000343376 0.999657
4.26458e+10 1.26656e-07 0.000322239 0.999678
4.28099e+10 1.18771e-07 0.000302331 0.999698
4.29745e+10 1.11354e-07 0.000283607 0.999716
4.31398e+10 1.04378e-07 0.000265979 0.999734
4.33057e+10 9.78183e-08 0.000249397 0.999751
4.34723e+10 9.16514e-08 0.000233794 0.999766
4.36395e+10 8.58549e-08 0.000219123 0.999781
4.38074e+10 8.04078e-08 0.000205324 0.999795
4.39759e+10 7.52901e-08 0.000192355 0.999808
4.4145e+10 7.04829e-08 0.00018017 0.99982
4.43148e+10 6.59683e-08 0.000168717 0.999831
4.44853e+10 6.17294e-08 0.000157955 0.999842
4.46564e+10 5.77503e-08 0.000147849 0.999852
4.48281e+10 5.40159e-08 0.000138363 0.999862
4.50005e+10 5.05118e-08 0.000129455 0.999871
4.51736e+10 4.72246e-08 0.000121093 0.999879
4.53474e+10 4.41415e-08 0.000113243 0.999887
4.55218e+10 4.12505e-08 0.000105882 0.999894
4.56969e+10 3.85402e-08 9.89752e-05 0.999901
4.58727e+10 3.59999e-08 9.24976e-05 0.999908
4.60491e+10 3.36195e-08 8.6427e-05 0.999914
4.62262e+10 3.13894e-08 8.07358e-05 0.999919
4.6404e+10 2.93005e-08 7.54018e-05 0.999925
4.65825e+10 2.73444e-08 7.04037e-05 0.99993
4.67617e+10 2.55131e-08 6.57215e-05 0.999934
4.69415e+10 2.3799e-08 6.13387e-05 0.999939
4.71221e+10 2.21949e-08 5.72327e-05 0.999943
4.73033e+10 2.06941e-08 5.33911e-05 0.999947
4.74853e+10 1.92903e-08 4.97939e-05 0.99995
4.76679e+10 1.79776e-08 4.643e-05 0.999954
4.78513e+10 1.67503e-08 4.32816e-05 0.999957
4.80353e+10 1.5603e-08 4.0339e-05 0.99996
4.82201e+10 1.4531e-08 3.75862e-05 0.999962
4.84055e+10 1.35294e-08 3.50146e-05 0.999965
4.85917e+10 1.25938e-08 3.26101e-05 0.999967
4.87786e+10 1.17201e-08 3.03638e-05 0.99997
4.89662e+10 1.09045e-08 2.82658e-05 0.999972
4.91546e+10 1.01431e-08 2.63056e-05 0.999974
4.93436e+10 9.43264e-09 2.44767e-05 0.999976
4.95334e+10 8.76981e-09 2.2769e-05 0.999977
4.97239e+10 8.15157e-09 2.11755e-05 0.999979
4.99152e+10 7.57507e-09 1.96883e-05 0.99998
5.01072e+10 7.03761e-09 1.83015e-05 0.999982
5.02999e+10 6.53668e-09 1.70085e-05 0.999983
5.04934e+10 6.0699e-09 1.58026e-05 0.999984
5.06876e+10 5.63506e-09 1.4679e-05 0.999985
5.08825e+10 5.23007e-09 1.36322e-05 0.999986
5.10783e+10 4.85297e-09 1.26563e-05 0.999987
5.12747e+10 4.50193e-09 1.17481e-05 0.999988
5.14719e+10 4.17523e-09 1.09023e-05 0.999989
5.16699e+10 3.87126e-09 1.01147e-05 0.99999
5.18687e+10 3.58851e-09 9.38163e-06 0.999991
5.20682e+10 3.32556e-09 8.69979e-06 0.999991
5.22684e+10 3.08109e-09 8.06577e-06 0.999992
5.24695e+10 2.85386e-09 7.4758e-06 0.999993
5.26713e+10 2.64271e-09 6.92749e-06 0.999993
5.28739e+10 2.44655e-09 6.41781e-06 0.999994
5.30772e+10 2.26436e-09 5.94439e-06 0.999994
5.32814e+10 2.09519e-09 5.50434e-06 0.999994
5.34863e+10 1.93815e-09 5.09582e-06 0.999995
5.3692e+10 1.79241e-09 4.71649e-06 0.999995
5.38986e+10 1.65719e-09 4.3642e-06 0.999996
5.41059e+10 1.53177e-09 4.03742e-06 0.999996
5.4314e+10 1.41547e-09 3.73424e-06 0.999996
5.45229e+10 1.30764e-09 3.45305e-06 0.999997
5.47326e+10 1.20771e-09 3.19231e-06 0.999997
5.49431e+10 1.11511e-09 2.95061e-06 0.999997
5.51544e+10 1.02934e-09 2.72662e-06 0.999997
5.53666e+10 9.49902e-10 2.51901e-06 0.999997
5.55795e+10 8.76359e-10 2.32682e-06 0.999998
5.57933e+10 8.0829e-10 2.14877e-06 0.999998
5.60079e+10 7.45303e-10 1.98397e-06 0.999998
5.62233e+10 6.87035e-10 1.83146e-06 0.999998
5.64396e+10 6.33148e-10 1.6903e-06 0.999998
5.66567e+10 5.83326e-10 1.55976e-06 0.999998
5.68746e+10 5.37274e-10 1.43905e-06 0.999999
5.70934e+10 4.9472e-10 1.32744e-06 0.999999
5.73129e+10 4.55409e-10 1.22435e-06 0.999999
5.75334e+10 4.19103e-10 1.12903e-06 0.999999
5.77547e+10 3.85583e-10 1.041e-06 0.999999
5.79768e+10 3.54643e-10 9.59731e-07 0.999999
5.81998e+10 3.26093e-10 8.84692e-07 0.999999
5.84237e+10 2.99756e-10 8.15424e-07 0.999999
5.86484e+10 2.75466e-10 7.51533e-07 0.999999
5.8874e+10 2.53072e-10 6.92591e-07 0.999999
5.91004e+10 2.32431e-10 6.38257e-07 0.999999
5.93277e+10 2.13412e-10 5.88162e-07 0.999999
5.95559e+10 1.95892e-10 5.41992e-07 0.999999
5.9785e+10 1.79758e-10 4.9945e-07 1
6.00149e+10 1.64904e-10 4.60281e-07 1
6.02458e+10 1.51233e-10 4.24198e-07 1
6.04775e+10 1.38654e-10 3.90996e-07 1
6.07101e+10 1.27084e-10 3.60442e-07 1
6.09436e+10 1.16444e-10 3.32333e-07 1
6.1178e+10 1.06664e-10 3.06482e-07 1
6.14133e+10 9.7675e-11 2.82715e-07 1
6.16496e+10 8.9417e-11 2.60861e-07 1
6.18867e+10 8.18323e-11 2.4079e-07 1
6.21247e+10 7.48683e-11 2.22355e-07 1
6.23637e+10 6.84759e-11 2.0542e-07 1
6.26035e+10 6.26102e-11 1.89881e-07 1
6.28443e+10 5.72294e-11 1.75617e-07 1
6.3086e+10 5.22948e-11 1.62531e-07 1
6.33287e+10 4.77709e-11 1.50526e-07 1
6.35723e+10 4.36248e-11 1.39521e-07 1
6.38168e+10 3.98261e-11 1.29435e-07 1
6.40623e+10 3.63468e-11 1.20191e-07 1
6.43087e+10 3.3161e-11 1.11725e-07 1
6.4556e+10 3.02449e-11 1.03974e-07 1
6.48043e+10 2.75765e-11 9.68768e-08 1
6.50536e+10 2.51355e-11 9.03809e-08 1
6.53038e+10 2.29032e-11 8.44396e-08 1
6.5555e+10 2.08625e-11 7.90051e-08 1
6.58071e+10 1.89975e-11 7.40378e-08 1
6.60602e+10 1.72937e-11 6.94974e-08 1
6.63143e+10 1.57375e-11 6.53485e-08 1
6.65694e+10 1.43167e-11 6.15586e-08 1
6.68254e+10 1.30199e-11 5.80993e-08 1
6.70824e+10 1.18367e-11 5.49415e-08 1
6.73405e+10 1.07575e-11 5.20589e-08 1
6.75995e+10 9.77346e-12 4.94303e-08 1
6.78595e+10 8.87647e-12 4.70334e-08 1
6.81205e+10 8.05912e-12 4.48484e-08 1
6.83825e+10 7.31458e-12 4.28574e-08 1
6.86455e+10 6.63659e-12 4.10436e-08 1
6.89096e+10 6.01942e-12 3.93914e-08 1
6.91746e+10 5.45779e-12 3.78879e-08 1
6.94407e+10 4.94689e-12 3.65193e-08 1
6.97078e+10 4.48228e-12 3.52744e-08 1
6.99759e+10 4.05991e-12 3.41423e-08 1
7.0245e+10 3.67609e-12 3.31133e-08 1
7.05152e+10 3.3274e-12 3.21778e-08 1
