# profile_file data/collapsar_profile.dat
# sigma_table data/sigma_nuN_CC_IIM.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 4.00898e-31
# r_cm rho_gcm3 tau survival
9.07791e+09 0.065062 25.4528 8.83075e-12
9.11283e+09 0.0635727 24.9105 1.51875e-11
9.14788e+09 0.0621148 24.3788 2.58486e-11
9.18307e+09 0.0606876 23.8571 4.355e-11
9.21839e+09 0.0592905 23.3456 7.2635e-11
9.25384e+09 0.0579229 22.844 1.19945e-10
9.28944e+09 0.0565843 22.3519 1.96197e-10
9.32517e+09 0.0552741 21.8694 3.17848e-10
9.36103e+09 0.0539918 21.3965 5.10076e-10
9.39704e+09 0.0527368 20.9325 8.11185e-10
9.43318e+09 0.0515086 20.4777 1.27828e-09
9.46946e+09 0.0503067 20.0318 1.99654e-09
9.50589e+09 0.0491305 19.5946 3.09163e-09
9.54245e+09 0.0479796 19.166 4.74586e-09
9.57915e+09 0.0468535 18.7459 7.22393e-09
9.616e+09 0.0457516 18.3339 1.09062e-08
9.65298e+09 0.0446736 17.9303 1.63298e-08
9.69011e+09 0.0436188 17.5345 2.42574e-08
9.72738e+09 0.042587 17.1467 3.57504e-08
9.7648e+09 0.0415775 16.7665 5.22865e-08
9.80236e+09 0.0405901 16.394 7.589e-08
9.84006e+09 0.0396242 16.0289 1.09326e-07
9.87791e+09 0.0386794 15.6712 1.5635e-07
9.9159e+09 0.0377553 15.3206 2.21988e-07
9.95404e+09 0.0368515 14.9772 3.12971e-07
9.99233e+09 0.0359675 14.6406 4.38206e-07
1.00308e+10 0.0351031 14.3105 6.09555e-07
1.00693e+10 0.0342577 13.9882 8.41411e-07
1.01081e+10 0.0334311 13.6712 1.1553e-06
1.01469e+10 0.0326227 13.3618 1.57417e-06
1.0186e+10 0.0318323 13.0576 2.1339e-06
1.02252e+10 0.0310596 12.76 2.87356e-06
1.02645e+10 0.030304 12.4688 3.84458e-06
1.0304e+10 0.0295654 12.1834 5.11476e-06
1.03436e+10 0.0288432 11.9042 6.76213e-06
1.03834e+10 0.0281373 11.6304 8.89149e-06
1.04233e+10 0.0274473 11.3627 1.1621e-05
1.04634e+10 0.0267728 11.1002 1.51087e-05
1.05037e+10 0.0261136 10.843 1.95417e-05
1.05441e+10 0.0254693 10.5914 2.51312e-05
1.05846e+10 0.0248395 10.3454 3.21388e-05
1.06253e+10 0.0242241 10.1044 4.08994e-05
1.06662e+10 0.0236227 9.86817 5.17976e-05
1.07072e+10 0.0230351 9.63725 6.52525e-05
1.07484e+10 0.0224608 9.41098 8.18209e-05
1.07897e+10 0.0218998 9.18982 0.000102073
1.08312e+10 0.0213516 8.97315 0.000126768
1.08729e+10 0.020816 8.76089 0.000156745
1.09147e+10 0.0202928 8.55346 0.000192877
1.09567e+10 0.0197817 8.35028 0.000236329
1.09988e+10 0.0192824 8.15176 0.000288228
1.10412e+10 0.0187947 7.95687 0.000350247
1.10836e+10 0.0183183 7.76692 0.000423516
1.11262e+10 0.017853 7.58091 0.000510096
1.1169e+10 0.0173986 7.39878 0.000611996
1.1212e+10 0.0169549 7.22047 0.000731461
1.12551e+10 0.0165215 7.0463 0.000870626
1.12984e+10 0.0160983 6.8758 0.00103247
1.13419e+10 0.0156851 6.7089 0.00122
1.13855e+10 0.0152817 6.54592 0.00143596
1.14293e+10 0.0148878 6.38641 0.0016843
1.14733e+10 0.0145032 6.2303 0.00196886
1.15174e+10 0.0141278 6.07789 0.00229302
1.15617e+10 0.0137613 5.92875 0.00266182
1.16062e+10 0.0134036 5.78282 0.00308001
1.16508e+10 0.0130544 5.64038 0.00355152
1.16956e+10 0.0127136 5.50103 0.00408258
1.17406e+10 0.0123809 5.36471 0.00467881
1.17857e+10 0.0120563 5.23167 0.00534459
1.18311e+10 0.0117395 5.10126 0.00608906
1.18766e+10 0.0114304 4.974 0.00691542
1.19223e+10 0.0111288 4.84955 0.00783189
1.19681e+10 0.0108344 4.72812 0.00884304
1.20142e+10 0.0105473 4.60914 0.0099604
1.20604e+10 0.0102671 4.49306 0.0111864
1.21068e+10 0.00999385 4.37957 0.0125307
1.21533e+10 0.00972724 4.26888 0.0139975
1.22001e+10 0.00946719 4.16044 0.0156007
1.2247e+10 0.00921354 4.05468 0.017341
1.22941e+10 0.00896614 3.95132 0.0192294
1.23414e+10 0.00872486 3.85031 0.0212732
1.23889e+10 0.00848955 3.7516 0.0234801
1.24365e+10 0.00826009 3.65536 0.0258522
1.24843e+10 0.00803634 3.56133 0.0284011
1.25324e+10 0.00781818 3.46927 0.0311397
1.25806e+10 0.00760546 3.37953 0.0340635
1.26289e+10 0.00739808 3.29205 0.0371775
1.26775e+10 0.00719591 3.20643 0.0405008
1.27263e+10 0.00699882 3.12282 0.044033
1.27752e+10 0.00680671 3.04132 0.0477716
1.28244e+10 0.00661945 2.96158 0.0517369
1.28737e+10 0.00643694 2.88388 0.0559171
1.29232e+10 0.00625907 2.80802 0.0603242
1.29729e+10 0.00608573 2.73396 0.0649615
1.30228e+10 0.0059168 2.66166 0.0698321
1.30729e+10 0.00575221 2.59109 0.0749383
1.31232e+10 0.00559183 2.52221 0.0802819
1.31737e+10 0.00543557 2.45499 0.0858642
1.32243e+10 0.00528333 2.38952 0.0916741
1.32752e+10 0.00513503 2.3255 0.0977343
1.33263e+10 0.00499056 2.26304 0.104033
1.33775e+10 0.00484984 2.20222 0.110557
1.3429e+10 0.00471278 2.14278 0.117329
1.34806e+10 0.00457929 2.0849 0.12432
1.35325e+10 0.00444929 2.02833 0.131555
1.35845e+10 0.00432269 1.97327 0.139001
1.36368e+10 0.00419941 1.91947 0.146685
1.36892e+10 0.00407937 1.8671 0.154571
1.37419e+10 0.0039625 1.81594 0.162684
1.37947e+10 0.00384872 1.76616 0.170989
1.38478e+10 0.00373795 1.71753 0.179509
1.39011e+10 0.00363012 1.67012 0.188224
1.39545e+10 0.00352516 1.624 0.197109
1.40082e+10 0.00342301 1.57896 0.20619
1.40621e+10 0.00332358 1.53506 0.215442
1.41162e+10 0.00322682 1.49228 0.224859
1.41705e+10 0.00313266 1.4506 0.23443
1.4225e+10 0.00304103 1.40998 0.244147
1.42797e+10 0.00295188 1.37041 0.254002
1.43346e+10 0.00286514 1.33186 0.263985
1.43897e+10 0.00278075 1.29431 0.274087
1.44451e+10 0.00269866 1.25767 0.284317
1.45006e+10 0.00261881 1.22204 0.294628
1.45564e+10 0.00254114 1.18728 0.305049
1.46124e+10 0.00246559 1.15344 0.31555
1.46686e+10 0.00239212 1.12048 0.326122
1.4725e+10 0.00232067 1.0884 0.336755
1.47817e+10 0.0022512 1.05711 0.34746
1.48385e+10 0.00218364 1.0267 0.358187
1.48956e+10 0.00211796 0.997049 0.368967
1.49529e+10 0.0020541 0.968192 0.379769
1.50104e+10 0.00199202 0.940107 0.390586
1.50681e+10 0.00193168 0.912778 0.401407
1.51261e+10 0.00187302 0.88614 0.412244
1.51843e+10 0.00181601 0.860223 0.423068
1.52427e+10 0.00176061 0.835009 0.433871
1.53013e+10 0.00170676 0.810482 0.444644
1.53602e+10 0.00165444 0.786583 0.455398
1.54192e+10 0.00160361 0.763379 0.466089
1.54785e+10 0.00155421 0.740775 0.476744
1.55381e+10 0.00150623 0.718756 0.487358
1.55978e+10 0.00145961 0.697383 0.497887
1.56578e+10 0.00141433 0.676567 0.508359
1.57181e+10 0.00137034 0.656298 0.518768
1.57785e+10 0.00132763 0.636627 0.529074
1.58392e+10 0.00128614 0.617475 0.539305
1.59001e+10 0.00124586 0.598861 0.549437
1.59613e+10 0.00120674 0.580742 0.559483
1.60227e+10 0.00116876 0.563135 0.569421
1.60843e+10 0.00113188 0.546028 0.579246
1.61462e+10 0.00109608 0.52938 0.58897
1.62083e+10 0.00106133 0.513208 0.598572
1.62706e+10 0.0010276 0.497498 0.60805
1.63332e+10 0.000994863 0.482215 0.617414
1.6396e+10 0.00096309 0.467372 0.626647
1.64591e+10 0.000932257 0.452935 0.635759
1.65224e+10 0.000902339 0.438917 0.644734
1.65859e+10 0.000873309 0.425306 0.65357
1.66497e+10 0.000845145 0.412072 0.662277
1.67138e+10 0.000817822 0.399204 0.670854
1.67781e+10 0.000791318 0.386714 0.679285
1.68426e+10 0.000765609 0.374592 0.68757
1.69074e+10 0.000740674 0.362809 0.695719
1.69724e+10 0.000716492 0.351376 0.703719
1.70377e+10 0.000693042 0.340265 0.711582
1.71032e+10 0.000670303 0.329486 0.719294
1.7169e+10 0.000648255 0.319012 0.726867
1.7235e+10 0.00062688 0.308853 0.734288
1.73013e+10 0.000606159 0.298985 0.741571
1.73679e+10 0.000586072 0.2894 0.748713
1.74347e+10 0.000566603 0.280105 0.755704
1.75017e+10 0.000547734 0.271093 0.762546
1.7569e+10 0.000529447 0.262342 0.769248
1.76366e+10 0.000511727 0.253846 0.775812
1.77045e+10 0.000494557 0.245598 0.782237
1.77726e+10 0.000477922 0.237603 0.788515
1.78409e+10 0.000461806 0.229855 0.794648
1.79095e+10 0.000446194 0.222336 0.800646
1.79784e+10 0.000431072 0.21504 0.806509
1.80476e+10 0.000416426 0.207961 0.812239
1.8117e+10 0.000402241 0.201102 0.817829
1.81867e+10 0.000388506 0.194449 0.823288
1.82566e+10 0.000375205 0.188005 0.828611
1.83268e+10 0.000362328 0.181755 0.833805
1.83973e+10 0.000349861 0.175694 0.838874
1.84681e+10 0.000337793 0.169817 0.843819
1.85391e+10 0.000326111 0.164127 0.848634
1.86104e+10 0.000314805 0.158611 0.853328
1.8682e+10 0.000303862 0.153264 0.857903
1.87539e+10 0.000293274 0.148081 0.862361
1.8826e+10 0.000283028 0.143065 0.866698
1.88984e+10 0.000273115 0.138205 0.87092
1.89711e+10 0.000263524 0.133495 0.875032
1.90441e+10 0.000254247 0.128933 0.879033
1.91173e+10 0.000245273 0.124519 0.882922
1.91909e+10 0.000236594 0.120238 0.88671
1.92647e+10 0.0002282 0.116097 0.890389
1.93388e+10 0.000220084 0.112087 0.893966
1.94132e+10 0.000212236 0.108204 0.897444
1.94878e+10 0.000204648 0.10445 0.90082
1.95628e+10 0.000197312 0.100811 0.904104
1.9638e+10 0.000190222 0.0972932 0.90729
1.97136e+10 0.000183368 0.0938839 0.910388
1.97894e+10 0.000176744 0.0905888 0.913393
1.98655e+10 0.000170343 0.0874004 0.91631
1.99419e+10 0.000164158 0.0843155 0.919141
2.00186e+10 0.000158182 0.081331 0.921888
2.00956e+10 0.000152408 0.0784441 0.924554
2.01729e+10 0.000146831 0.0756519 0.927139
2.02505e+10 0.000141443 0.0729515 0.929646
2.03284e+10 0.00013624 0.0703403 0.932077
2.04066e+10 0.000131215 0.0678156 0.934433
2.04851e+10 0.000126363 0.0653748 0.936716
2.05638e+10 0.000121678 0.0630184 0.938926
2.06429e+10 0.000117155 0.0607379 0.94107
2.07223e+10 0.000112789 0.058534 0.943146
2.0802e+10 0.000108574 0.0564043 0.945157
2.08821e+10 0.000104506 0.054344 0.947106
2.09624e+10 0.00010058 0.052356 0.948991
2.1043e+10 9.67917e-05 0.0504357 0.950815
2.11239e+10 9.31364e-05 0.0485809 0.95258
2.12052e+10 8.96098e-05 0.0467874 0.95429
2.12868e+10 8.62078e-05 0.0450556 0.955944
2.13686e+10 8.29263e-05 0.0433855 0.957542
2.14508e+10 7.97614e-05 0.0417712 0.959089
2.15333e+10 7.67091e-05 0.040213 0.960585
2.16161e+10 7.37658e-05 0.038709 0.962031
2.16993e+10 7.0928e-05 0.0372558 0.96343
2.17827e+10 6.8192e-05 0.0358552 0.96478
2.18665e+10 6.55546e-05 0.0345022 0.966086
2.19506e+10 6.30124e-05 0.033197 0.967348
2.20351e+10 6.05622e-05 0.0319365 0.968568
2.21198e+10 5.82011e-05 0.0307222 0.969745
2.22049e+10 5.59259e-05 0.0295498 0.970882
2.22903e+10 5.37338e-05 0.0284194 0.971981
2.2376e+10 5.16219e-05 0.0273294 0.973041
2.24621e+10 4.95876e-05 0.0262775 0.974065
2.25485e+10 4.76282e-05 0.0252636 0.975053
2.26352e+10 4.57412e-05 0.0242864 0.976006
2.27223e+10 4.39241e-05 0.0233437 0.976927
2.28097e+10 4.21744e-05 0.0224353 0.977814
2.28974e+10 4.04899e-05 0.0215602 0.978671
2.29855e+10 3.88683e-05 0.0207162 0.979497
2.30739e+10 3.73074e-05 0.0199033 0.980293
2.31627e+10 3.58052e-05 0.0191196 0.981062
2.32517e+10 3.43595e-05 0.0183658 0.981802
2.33412e+10 3.29684e-05 0.0176384 0.982516
2.3431e+10 3.16301e-05 0.0169382 0.983204
2.35211e+10 3.03425e-05 0.0162641 0.983867
2.36115e+10 2.91041e-05 0.0156154 0.984506
2.37024e+10 2.79129e-05 0.0149898 0.985122
2.37935e+10 2.67674e-05 0.0143885 0.985715
2.3885e+10 2.56658e-05 0.0138093 0.986286
2.39769e+10 2.46067e-05 0.0132516 0.986836
2.40691e+10 2.35886e-05 0.0127152 0.987365
2.41617e+10 2.26099e-05 0.0121988 0.987875
2.42546e+10 2.16692e-05 0.0117023 0.988366
2.43479e+10 2.07652e-05 0.0112243 0.988838
2.44416e+10 1.98965e-05 0.0107644 0.989293
2.45356e+10 1.90619e-05 0.0103224 0.989731
2.463e+10 1.82601e-05 0.00989707 0.990152
2.47247e+10 1.74899e-05 0.00948839 0.990556
2.48198e+10 1.67502e-05 0.00909532 0.990946
2.49153e+10 1.60397e-05 0.00871732 0.991321
2.50111e+10 1.53576e-05 0.00835423 0.991681
2.51073e+10 1.47026e-05 0.00800515 0.992027
2.52039e+10 1.40739e-05 0.00766959 0.99236
2.53008e+10 1.34703e-05 0.0073474 0.99268
2.53981e+10 1.2891e-05 0.00703778 0.992987
2.54958e+10 1.23352e-05 0.00674027 0.993282
2.55939e+10 1.18018e-05 0.00645444 0.993566
2.56923e+10 1.129e-05 0.00618015 0.993839
2.57911e+10 1.07991e-05 0.00591671 0.994101
2.58903e+10 1.03282e-05 0.00566371 0.994352
2.59899e+10 9.87658e-06 0.00542079 0.994594
2.60899e+10 9.44351e-06 0.00518757 0.994826
2.61902e+10 9.02828e-06 0.00496392 0.995048
2.6291e+10 8.63019e-06 0.00474906 0.995262
2.63921e+10 8.24859e-06 0.00454307 0.995467
2.64936e+10 7.88284e-06 0.00434542 0.995664
2.65955e+10 7.53232e-06 0.0041558 0.995853
2.66978e+10 7.19646e-06 0.00397392 0.996034
2.68005e+10 6.87466e-06 0.00379947 0.996208
2.69036e+10 6.56639e-06 0.00363219 0.996374
2.70071e+10 6.27112e-06 0.0034718 0.996534
2.71109e+10 5.98833e-06 0.00331819 0.996687
2.72152e+10 5.71753e-06 0.00317081 0.996834
2.73199e+10 5.45825e-06 0.00302956 0.996975
2.7425e+10 5.21002e-06 0.00289422 0.99711
2.75304e+10 4.97241e-06 0.00276466 0.997239
2.76363e+10 4.745e-06 0.00264044 0.997363
2.77426e+10 4.52738e-06 0.00252146 0.997482
2.78493e+10 4.31914e-06 0.00240752 0.997595
2.79565e+10 4.11992e-06 0.00229831 0.997704
2.8064e+10 3.92935e-06 0.00219386 0.997809
2.81719e+10 3.74708e-06 0.00209387 0.997908
2.82803e+10 3.57277e-06 0.00199809 0.998004
2.83891e+10 3.4061e-06 0.00190643 0.998095
2.84983e+10 3.24674e-06 0.00181874 0.998183
2.86079e+10 3.09441e-06 0.00173484 0.998267
2.87179e+10 2.94881e-06 0.0016546 0.998347
2.88284e+10 2.80967e-06 0.00157778 0.998423
2.89392e+10 2.67671e-06 0.0015044 0.998497
2.90506e+10 2.54968e-06 0.00143412 0.998567
2.91623e+10 2.42834e-06 0.001367 0.998634
2.92745e+10 2.31244e-06 0.00130279 0.998698
2.93871e+10 2.20175e-06 0.00124143 0.998759
2.95001e+10 2.09606e-06 0.00118281 0.998818
2.96136e+10 1.99515e-06 0.00112676 0.998874
2.97275e+10 1.89882e-06 0.00107322 0.998927
2.98418e+10 1.80689e-06 0.00102209 0.998978
2.99566e+10 1.71915e-06 0.000973223 0.999027
3.00718e+10 1.63543e-06 0.000926574 0.999074
3.01875e+10 1.55555e-06 0.000882007 0.999118
3.03036e+10 1.47936e-06 0.000839473 0.999161
3.04201e+10 1.40669e-06 0.000798887 0.999201
3.05371e+10 1.3374e-06 0.000760131 0.99924
3.06546e+10 1.27132e-06 0.000723129 0.999277
3.07725e+10 1.20833e-06 0.000687839 0.999312
3.08909e+10 1.14828e-06 0.000654157 0.999346
3.10097e+10 1.09105e-06 0.000622043 0.999378
3.11289e+10 1.03652e-06 0.00059143 0.999409
3.12487e+10 9.84564e-07 0.000562202 0.999438
3.13689e+10 9.35067e-07 0.000534349 0.999466
3.14895e+10 8.87921e-07 0.00050781 0.999492
3.16106e+10 8.43022e-07 0.000482506 0.999518
3.17322e+10 8.0027e-07 0.000458385 0.999542
3.18543e+10 7.59567e-07 0.000435394 0.999565
3.19768e+10 7.20821e-07 0.000413503 0.999587
3.20998e+10 6.83944e-07 0.000392645 0.999607
3.22233e+10 6.48852e-07 0.000372776 0.999627
3.23472e+10 6.15463e-07 0.000353866 0.999646
3.24716e+10 5.83699e-07 0.000335859 0.999664
3.25965e+10 5.53486e-07 0.000318714 0.999681
3.27219e+10 5.24753e-07 0.000302392 0.999698
3.28477e+10 4.97432e-07 0.000286869 0.999713
3.29741e+10 4.71457e-07 0.000272086 0.999728
3.31009e+10 4.46766e-07 0.000258031 0.999742
3.32282e+10 4.23299e-07 0.000244661 0.999755
3.3356e+10 4.01e-07 0.000231944 0.999768
3.34843e+10 3.79813e-07 0.000219851 0.99978
3.36131e+10 3.59686e-07 0.000208354 0.999792
3.37424e+10 3.4057e-07 0.000197424 0.999803
3.38722e+10 3.22416e-07 0.000187036 0.999813
3.40025e+10 3.05179e-07 0.000177165 0.999823
3.41333e+10 2.88815e-07 0.000167786 0.999832
3.42645e+10 2.73283e-07 0.000158884 0.999841
3.43963e+10 2.58542e-07 0.000150422 0.99985
3.45286e+10 2.44556e-07 0.000142388 0.999858
3.46614e+10 2.31286e-07 0.00013476 0.999865
3.47948e+10 2.187e-07 0.000127513 0.999872
3.49286e+10 2.06763e-07 0.000120642 0.999879
3.50629e+10 1.95444e-07 0.000114121 0.999886
3.51978e+10 1.84713e-07 0.000107931 0.999892
3.53332e+10 1.74541e-07 0.000102059 0.999898
3.54691e+10 1.64901e-07 9.64901e-05 0.999904
3.56055e+10 1.55765e-07 9.12103e-05 0.999909
3.57425e+10 1.47111e-07 8.62014e-05 0.999914
3.58799e+10 1.38912e-07 8.14574e-05 0.999919
3.60179e+10 1.31148e-07 7.69587e-05 0.999923
3.61565e+10 1.23795e-07 7.26933e-05 0.999927
3.62955e+10 1.16834e-07 6.86557e-05 0.999931
3.64351e+10 1.10245e-07 6.48291e-05 0.999935
3.65753e+10 1.04009e-07 6.12031e-05 0.999939
3.6716e+10 9.81075e-08 5.77702e-05 0.999942
3.68572e+10 9.25245e-08 5.4521e-05 0.999945
3.69989e+10 8.72435e-08 5.1446e-05 0.999949
3.71413e+10 8.22489e-08 4.85325e-05 0.999951
3.72841e+10 7.7526e-08 4.57784e-05 0.999954
3.74275e+10 7.3061e-08 4.31717e-05 0.999957
3.75715e+10 6.88405e-08 4.0705e-05 0.999959
3.7716e+10 6.48519e-08 3.8373e-05 0.999962
3.78611e+10 6.1083e-08 3.61672e-05 0.999964
3.80067e+10 5.75224e-08 3.40826e-05 0.999966
3.81529e+10 5.41593e-08 3.21116e-05 0.999968
3.82996e+10 5.09832e-08 3.02497e-05 0.99997
3.84469e+10 4.79844e-08 2.849e-05 0.999972
3.85948e+10 4.51535e-08 2.68271e-05 0.999973
3.87433e+10 4.24815e-08 2.52562e-05 0.999975
3.88923e+10 3.996e-08 2.37734e-05 0.999976
3.90419e+10 3.7581e-08 2.23731e-05 0.999978
3.9192e+10 3.53368e-08 2.10519e-05 0.999979
3.93428e+10 3.32203e-08 1.98039e-05 0.99998
3.94941e+10 3.12245e-08 1.86269e-05 0.999981
3.9646e+10 2.93429e-08 1.75163e-05 0.999982
3.97985e+10 2.75693e-08 1.64686e-05 0.999984
3.99516e+10 2.58979e-08 1.54805e-05 0.999985
4.01052e+10 2.4323e-08 1.45493e-05 0.999985
4.02595e+10 2.28394e-08 1.36709e-05 0.999986
4.04143e+10 2.1442e-08 1.28434e-05 0.999987
4.05698e+10 2.01262e-08 1.20631e-05 0.999988
4.07258e+10 1.88873e-08 1.13285e-05 0.999989
4.08825e+10 1.77211e-08 1.0636e-05 0.999989
4.10397e+10 1.66236e-08 9.98425e-06 0.99999
4.11976e+10 1.5591e-08 9.37022e-06 0.999991
4.1356e+10 1.46195e-08 8.79257e-06 0.999991
4.15151e+10 1.37058e-08 8.24857e-06 0.999992
4.16748e+10 1.28465e-08 7.7367e-06 0.999992
4.18351e+10 1.20387e-08 7.25516e-06 0.999993
4.1996e+10 1.12793e-08 6.80226e-06 0.999993
4.21575e+10 1.05657e-08 6.37639e-06 0.999994
4.23197e+10 9.89516e-09 5.97577e-06 0.999994
4.24824e+10 9.26525e-09 5.59946e-06 0.999994
4.26458e+10 8.67363e-09 5.24562e-06 0.999995
4.28099e+10 8.11808e-09 4.913e-06 0.999995
4.29745e+10 7.59652e-09 4.60076e-06 0.999995
4.31398e+10 7.10697e-09 4.30737e-06 0.999996
4.33057e+10 6.64756e-09 4.03191e-06 0.999996
4.34723e+10 6.21653e-09 3.77321e-06 0.999996
4.36395e+10 5.8122e-09 3.53043e-06 0.999996
4.38074e+10 5.433e-09 3.30251e-06 0.999997
4.39759e+10 5.07745e-09 3.08873e-06 0.999997
4.4145e+10 4.74414e-09 2.88824e-06 0.999997
4.43148e+10 4.43176e-09 2.70016e-06 0.999997
4.44853e+10 4.13904e-09 2.52376e-06 0.999997
4.46564e+10 3.86481e-09 2.35845e-06 0.999998
4.48281e+10 3.60796e-09 2.20357e-06 0.999998
4.50005e+10 3.36743e-09 2.0584e-06 0.999998
4.51736e+10 3.14225e-09 1.92238e-06 0.999998
4.53474e+10 2.93147e-09 1.79496e-06 0.999998
4.55218e+10 2.73422e-09 1.67568e-06 0.999998
4.56969e+10 2.54968e-09 1.56399e-06 0.999998
4.58727e+10 2.37706e-09 1.45944e-06 0.999999
4.60491e+10 2.21562e-09 1.36165e-06 0.999999
4.62262e+10 2.06468e-09 1.27014e-06 0.999999
4.6404e+10 1.92359e-09 1.18454e-06 0.999999
4.65825e+10 1.79173e-09 1.10449e-06 0.999999
4.67617e+10 1.66853e-09 1.02963e-06 0.999999
4.69415e+10 1.55344e-09 9.59704e-07 0.999999
4.71221e+10 1.44596e-09 8.94314e-07 0.999999
4.73033e+10 1.3456e-09 8.33254e-07 0.999999
4.74853e+10 1.25192e-09 7.76187e-07 0.999999
4.76679e+10 1.16448e-09 7.22924e-07 0.999999
4.78513e+10 1.0829e-09 6.7317e-07 0.999999
4.80353e+10 1.0068e-09 6.26755e-07 0.999999
4.82201e+10 9.35828e-10 5.83419e-07 0.999999
4.84055e+10 8.69651e-10 5.43012e-07 0.999999
4.85917e+10 8.07961e-10 5.05305e-07 0.999999
4.87786e+10 7.50469e-10 4.70145e-07 1
4.89662e+10 6.969e-10 4.37368e-07 1
4.91546e+10 6.47e-10 4.06805e-07 1
4.93436e+10 6.00527e-10 3.78343e-07 1
4.95334e+10 5.57258e-10 3.51816e-07 1
4.97239e+10 5.1698e-10 3.27113e-07 1
4.99152e+10 4.79496e-10 3.04102e-07 1
5.01072e+10 4.44621e-10 2.82684e-07 1
5.02999e+10 4.12182e-10 2.62753e-07 1
5.04934e+10 3.82014e-10 2.44203e-07 1
5.06876e+10 3.53967e-10 2.26949e-07 1
5.08825e+10 3.27897e-10 2.10907e-07 1
5.10783e+10 3.03672e-10 1.9598e-07 1
5.12747e+10 2.81165e-10 1.82114e-07 1
5.14719e+10 2.60261e-10 1.69226e-07 1
5.16699e+10 2.40851e-10 1.57249e-07 1
5.18687e+10 2.22831e-10 1.46121e-07 1
5.20682e+10 2.06107e-10 1.35791e-07 1
5.22684e+10 1.9059e-10 1.26205e-07 1
5.24695e+10 1.76195e-10 1.17301e-07 1
5.26713e+10 1.62846e-10 1.09042e-07 1
5.28739e+10 1.50469e-10 1.01379e-07 1
5.30772e+10 1.38997e-10 9.42754e-08 1
5.32814e+10 1.28366e-10 8.7685e-08 1
5.34863e+10 1.18517e-10 8.15785e-08 1
5.3692e+10 1.09395e-10 7.59193e-08 1
5.38986e+10 1.00948e-10 7.06735e-08 1
5.41059e+10 9.31294e-11 6.58169e-08 1
5.4314e+10 8.58932e-11 6.13198e-08 1
5.45229e+10 7.9198e-11 5.71567e-08 1
5.47326e+10 7.30052e-11 5.33039e-08 1
5.49431e+10 6.72786e-11 4.97393e-08 1
5.51544e+10 6.19844e-11 4.64422e-08 1
5.53666e+10 5.70913e-11 4.3392e-08 1
5.55795e+10 5.25702e-11 4.05738e-08 1
5.57933e+10 4.83939e-11 3.7968e-08 1
5.60079e+10 4.45372e-11 3.55606e-08 1
5.62233e+10 4.09766e-11 3.33371e-08 1
5.64396e+10 3.76902e-11 3.12831e-08 1
5.66567e+10 3.46578e-11 2.93871e-08 1
5.68746e+10 3.18605e-11 2.76375e-08 1
5.70934e+10 2.92807e-11 2.60226e-08 1
5.73129e+10 2.69024e-11 2.45339e-08 1
5.75334e+10 2.47102e-11 2.31602e-08 1
5.77547e+10 2.26903e-11 2.18939e-08 1
5.79768e+10 2.08295e-11 2.07271e-08 1
5.81998e+10 1.91159e-11 1.96518e-08 1
5.84237e+10 1.75383e-11 1.86612e-08 1
5.86484e+10 1.60863e-11 1.77491e-08 1
5.8874e+10 1.47502e-11 1.69093e-08 1
5.91004e+10 1.35212e-11 1.61367e-08 1
5.93277e+10 1.2391e-11 1.54257e-08 1
5.95559e+10 1.13519e-11 1.47717e-08 1
5.9785e+10 1.0397e-11 1.41702e-08 1
6.00149e+10 9.51954e-12 1.36175e-08 1
6.02458e+10 8.7136e-12 1.31093e-08 1
6.04775e+10 7.97353e-12 1.26426e-08 1
6.07101e+10 7.29415e-12 1.22139e-08 1
6.09436e+10 6.67066e-12 1.18203e-08 1
6.1178e+10 6.09864e-12 1.14589e-08 1
6.14133e+10 5.574e-12 1.11274e-08 1
6.16496e+10 5.09296e-12 1.08231e-08 1
6.18867e+10 4.65202e-12 1.05442e-08 1
6.21247e+10 4.24796e-12 1.02885e-08 1
6.23637e+10 3.87782e-12 1.00541e-08 1
6.26035e+10 3.53884e-12 9.8394e-09 1
6.28443e+10 3.2285e-12 9.64269e-09 1
6.3086e+10 2.94447e-12 9.46258e-09 1
6.33287e+10 2.68459e-12 9.29767e-09 1
6.35723e+10 2.44689e-12 9.14677e-09 1
6.38168e+10 2.22954e-12 9.00875e-09 1
6.40623e+10 2.03086e-12 8.88249e-09 1
6.43087e+10 1.8493e-12 8.76708e-09 1
6.4556e+10 1.68344e-12 8.66162e-09 1
6.48043e+10 1.53198e-12 8.56525e-09 1
6.50536e+10 1.39369e-12 8.4772e-09 1
6.53038e+10 1.26748e-12 8.39683e-09 1
6.5555e+10 1.15234e-12 8.32345e-09 1
6.58071e+10 1.04731e-12 8.25651e-09 1
6.60602e+10 1e-12 8.19396e-09 1
6.63143e+10 1e-12 8.13261e-09 1
6.65694e+10 1e-12 8.07103e-09 1
6.68254e+10 1e-12 8.00922e-09 1
6.70824e+10 1e-12 7.94718e-09 1
6.73405e+10 1e-12 7.88486e-09 1
6.75995e+10 1e-12 7.82233e-09 1
6.78595e+10 1e-12 7.75956e-09 1
6.81205e+10 1e-12 7.69655e-09 1
6.83825e+10 1e-12 7.6333e-09 1
6.86455e+10 1e-12 7.5698e-09 1
6.89096e+10 1e-12 7.50604e-09 1
6.91746e+10 1e-12 7.44206e-09 1
6.94407e+10 1e-12 7.37782e-09 1
