# FLASH-like analytic profile
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
1.63564e+08 0.000585637 0.1 0.418018 5.85637e-05 1.19525
1.63764e+08 0.000579934 0.1 0.418468 5.79934e-05 1.19915
1.63964e+08 0.000574294 0.1 0.418919 5.74294e-05 1.20306
1.64164e+08 0.000568715 0.1 0.419369 5.68715e-05 1.20699
1.64364e+08 0.000563196 0.1 0.41982 5.63196e-05 1.21091
1.64565e+08 0.000557739 0.1 0.42027 5.57739e-05 1.21485
1.64765e+08 0.00055234 0.1 0.420721 5.5234e-05 1.2188
1.64965e+08 0.000547 0.1 0.421171 5.47e-05 1.22275
1.65165e+08 0.000541718 0.1 0.421622 5.41718e-05 1.22671
1.65365e+08 0.000536494 0.1 0.422072 5.36494e-05 1.23068
1.65566e+08 0.000531326 0.1 0.422523 5.31326e-05 1.23466
1.65766e+08 0.000526214 0.1 0.422973 5.26214e-05 1.23864
1.65966e+08 0.000521157 0.1 0.423423 5.21157e-05 1.24264
1.66166e+08 0.000516155 0.1 0.423874 5.16155e-05 1.24664
1.66366e+08 0.000511207 0.1 0.424324 5.11207e-05 1.25065
1.66567e+08 0.000506312 0.1 0.424775 5.06312e-05 1.25466
1.66767e+08 0.00050147 0.1 0.425225 5.0147e-05 1.25869
1.66967e+08 0.00049668 0.1 0.425676 4.9668e-05 1.26272
1.67167e+08 0.000491941 0.1 0.426126 4.91941e-05 1.26676
1.67367e+08 0.000487254 0.1 0.426577 4.87254e-05 1.27081
1.67568e+08 0.000482616 0.1 0.427027 4.82616e-05 1.27487
1.67768e+08 0.000478028 0.1 0.427477 4.78028e-05 1.27894
1.67968e+08 0.000473489 0.1 0.427928 4.73489e-05 1.28301
1.68168e+08 0.000468998 0.1 0.428378 4.68998e-05 1.28709
1.68368e+08 0.000464555 0.1 0.428829 4.64555e-05 1.29118
1.68569e+08 0.00046016 0.1 0.429279 4.6016e-05 1.29528
1.68769e+08 0.000455811 0.1 0.42973 4.55811e-05 1.29939
1.68969e+08 0.000451508 0.1 0.43018 4.51508e-05 1.3035
1.69169e+08 0.000447251 0.1 0.430631 4.47251e-05 1.30762
1.69369e+08 0.000443039 0.1 0.431081 4.43039e-05 1.31175
1.6957e+08 0.000438872 0.1 0.431532 4.38872e-05 1.31589
1.6977e+08 0.000434749 0.1 0.431982 4.34749e-05 1.32004
1.6997e+08 0.000430669 0.1 0.432432 4.30669e-05 1.3242
1.7017e+08 0.000426632 0.1 0.432883 4.26632e-05 1.32836
1.7037e+08 0.000422638 0.1 0.433333 4.22638e-05 1.33253
1.70571e+08 0.000418686 0.1 0.433784 4.18686e-05 1.33671
1.70771e+08 0.000414775 0.1 0.434234 4.14775e-05 1.3409
1.70971e+08 0.000410906 0.1 0.434685 4.10906e-05 1.34509
1.71171e+08 0.000407077 0.1 0.435135 4.07077e-05 1.3493
1.71371e+08 0.000403288 0.1 0.435586 4.03288e-05 1.35351
1.71572e+08 0.000399538 0.1 0.436036 3.99538e-05 1.35773
1.71772e+08 0.000395828 0.1 0.436486 3.95828e-05 1.36196
1.71972e+08 0.000392157 0.1 0.436937 3.92157e-05 1.3662
1.72172e+08 0.000388524 0.1 0.437387 3.88524e-05 1.37044
1.72372e+08 0.000384928 0.1 0.437838 3.84928e-05 1.3747
1.72573e+08 0.00038137 0.1 0.438288 3.8137e-05 1.37896
1.72773e+08 0.000377849 0.1 0.438739 3.77849e-05 1.38323
1.72973e+08 0.000374365 0.1 0.439189 3.74365e-05 1.38751
1.73173e+08 0.000370917 0.1 0.43964 3.70917e-05 1.39179
1.73373e+08 0.000367504 0.1 0.44009 3.67504e-05 1.39609
1.73574e+08 0.000364127 0.1 0.440541 3.64127e-05 1.40039
1.73774e+08 0.000360784 0.1 0.440991 3.60784e-05 1.4047
1.73974e+08 0.000357476 0.1 0.441441 3.57476e-05 1.40902
1.74174e+08 0.000354202 0.1 0.441892 3.54202e-05 1.41335
1.74374e+08 0.000350962 0.1 0.442342 3.50962e-05 1.41769
1.74575e+08 0.000347755 0.1 0.442793 3.47755e-05 1.42203
1.74775e+08 0.000344581 0.1 0.443243 3.44581e-05 1.42638
1.74975e+08 0.000341439 0.1 0.443694 3.41439e-05 1.43074
1.75175e+08 0.00033833 0.1 0.444144 3.3833e-05 1.43511
1.75375e+08 0.000335253 0.1 0.444595 3.35253e-05 1.43949
1.75576e+08 0.000332207 0.1 0.445045 3.32207e-05 1.44388
1.75776e+08 0.000329192 0.1 0.445495 3.29192e-05 1.44827
1.75976e+08 0.000326208 0.1 0.445946 3.26208e-05 1.45268
1.76176e+08 0.000323254 0.1 0.446396 3.23254e-05 1.45709
1.76376e+08 0.00032033 0.1 0.446847 3.2033e-05 1.46151
1.76577e+08 0.000317436 0.1 0.447297 3.17436e-05 1.46593
1.76777e+08 0.000314572 0.1 0.447748 3.14572e-05 1.47037
1.76977e+08 0.000311736 0.1 0.448198 3.11736e-05 1.47482
1.77177e+08 0.000308929 0.1 0.448649 3.08929e-05 1.47927
1.77377e+08 0.000306151 0.1 0.449099 3.06151e-05 1.48373
1.77578e+08 0.0003034 0.1 0.44955 3.034e-05 1.4882
1.77778e+08 0.000300678 0.1 0.45 3.00678e-05 1.49268
1.77978e+08 0.000297983 0.1 0.45045 2.97983e-05 1.49716
1.78178e+08 0.000295315 0.1 0.450901 2.95315e-05 1.50166
1.78378e+08 0.000292674 0.1 0.451351 2.92674e-05 1.50616
1.78579e+08 0.000290059 0.1 0.451802 2.90059e-05 1.51068
1.78779e+08 0.000287471 0.1 0.452252 2.87471e-05 1.5152
1.78979e+08 0.000284908 0.1 0.452703 2.84908e-05 1.51972
1.79179e+08 0.000282372 0.1 0.453153 2.82372e-05 1.52426
1.79379e+08 0.00027986 0.1 0.453604 2.7986e-05 1.52881
1.7958e+08 0.000277374 0.1 0.454054 2.77374e-05 1.53336
1.7978e+08 0.000274913 0.1 0.454505 2.74913e-05 1.53793
1.7998e+08 0.000272476 0.1 0.454955 2.72476e-05 1.5425
1.8018e+08 0.000270063 0.1 0.455405 2.70063e-05 1.54708
1.8038e+08 0.000267674 0.1 0.455856 2.67674e-05 1.55166
1.80581e+08 0.00026531 0.1 0.456306 2.6531e-05 1.55626
1.80781e+08 0.000262968 0.1 0.456757 2.62968e-05 1.56087
1.80981e+08 0.00026065 0.1 0.457207 2.6065e-05 1.56548
1.81181e+08 0.000258355 0.1 0.457658 2.58355e-05 1.5701
1.81381e+08 0.000256082 0.1 0.458108 2.56082e-05 1.57473
1.81582e+08 0.000253832 0.1 0.458559 2.53832e-05 1.57937
1.81782e+08 0.000251605 0.1 0.459009 2.51605e-05 1.58402
1.81982e+08 0.000249399 0.1 0.459459 2.49399e-05 1.58868
1.82182e+08 0.000247215 0.1 0.45991 2.47215e-05 1.59334
1.82382e+08 0.000245052 0.1 0.46036 2.45052e-05 1.59801
1.82583e+08 0.000242911 0.1 0.460811 2.42911e-05 1.6027
1.82783e+08 0.00024079 0.1 0.461261 2.4079e-05 1.60739
1.82983e+08 0.000238691 0.1 0.461712 2.38691e-05 1.61209
1.83183e+08 0.000236612 0.1 0.462162 2.36612e-05 1.61679
1.83383e+08 0.000234553 0.1 0.462613 2.34553e-05 1.62151
1.83584e+08 0.000232515 0.1 0.463063 2.32515e-05 1.62623
1.83784e+08 0.000230496 0.1 0.463514 2.30496e-05 1.63097
1.83984e+08 0.000228497 0.1 0.463964 2.28497e-05 1.63571
1.84184e+08 0.000226518 0.1 0.464414 2.26518e-05 1.64046
1.84384e+08 0.000224558 0.1 0.464865 2.24558e-05 1.64522
1.84585e+08 0.000222617 0.1 0.465315 2.22617e-05 1.64999
1.84785e+08 0.000220695 0.1 0.465766 2.20695e-05 1.65476
1.84985e+08 0.000218791 0.1 0.466216 2.18791e-05 1.65955
1.85185e+08 0.000216906 0.1 0.466667 2.16906e-05 1.66434
1.85385e+08 0.000215039 0.1 0.467117 2.15039e-05 1.66915
1.85586e+08 0.00021319 0.1 0.467568 2.1319e-05 1.67396
1.85786e+08 0.000211359 0.1 0.468018 2.11359e-05 1.67878
1.85986e+08 0.000209546 0.1 0.468468 2.09546e-05 1.6836
1.86186e+08 0.00020775 0.1 0.468919 2.0775e-05 1.68844
1.86386e+08 0.000205972 0.1 0.469369 2.05972e-05 1.69329
1.86587e+08 0.00020421 0.1 0.46982 2.0421e-05 1.69814
1.86787e+08 0.000202466 0.1 0.47027 2.02466e-05 1.70301
1.86987e+08 0.000200738 0.1 0.470721 2.00738e-05 1.70788
1.87187e+08 0.000199027 0.1 0.471171 1.99027e-05 1.71276
1.87387e+08 0.000197332 0.1 0.471622 1.97332e-05 1.71765
1.87588e+08 0.000195654 0.1 0.472072 1.95654e-05 1.72254
1.87788e+08 0.000193991 0.1 0.472523 1.93991e-05 1.72745
1.87988e+08 0.000192345 0.1 0.472973 1.92345e-05 1.73237
1.88188e+08 0.000190714 0.1 0.473423 1.90714e-05 1.73729
1.88388e+08 0.000189099 0.1 0.473874 1.89099e-05 1.74222
1.88589e+08 0.000187499 0.1 0.474324 1.87499e-05 1.74717
1.88789e+08 0.000185914 0.1 0.474775 1.85914e-05 1.75212
1.88989e+08 0.000184344 0.1 0.475225 1.84344e-05 1.75707
1.89189e+08 0.000182789 0.1 0.475676 1.82789e-05 1.76204
1.89389e+08 0.000181249 0.1 0.476126 1.81249e-05 1.76702
1.8959e+08 0.000179724 0.1 0.476577 1.79724e-05 1.772
1.8979e+08 0.000178213 0.1 0.477027 1.78213e-05 1.777
1.8999e+08 0.000176716 0.1 0.477477 1.76716e-05 1.782
1.9019e+08 0.000175233 0.1 0.477928 1.75233e-05 1.78701
1.9039e+08 0.000173765 0.1 0.478378 1.73765e-05 1.79203
1.90591e+08 0.00017231 0.1 0.478829 1.7231e-05 1.79706
1.90791e+08 0.000170868 0.1 0.479279 1.70868e-05 1.8021
1.90991e+08 0.000169441 0.1 0.47973 1.69441e-05 1.80715
1.91191e+08 0.000168027 0.1 0.48018 1.68027e-05 1.8122
1.91391e+08 0.000166626 0.1 0.480631 1.66626e-05 1.81727
1.91592e+08 0.000165238 0.1 0.481081 1.65238e-05 1.82234
1.91792e+08 0.000163863 0.1 0.481532 1.63863e-05 1.82743
1.91992e+08 0.000162501 0.1 0.481982 1.62501e-05 1.83252
1.92192e+08 0.000161152 0.1 0.482432 1.61152e-05 1.83762
1.92392e+08 0.000159815 0.1 0.482883 1.59815e-05 1.84273
1.92593e+08 0.000158491 0.1 0.483333 1.58491e-05 1.84784
1.92793e+08 0.000157179 0.1 0.483784 1.57179e-05 1.85297
1.92993e+08 0.000155879 0.1 0.484234 1.55879e-05 1.85811
1.93193e+08 0.000154592 0.1 0.484685 1.54592e-05 1.86325
1.93393e+08 0.000153316 0.1 0.485135 1.53316e-05 1.8684
1.93594e+08 0.000152052 0.1 0.485586 1.52052e-05 1.87357
1.93794e+08 0.0001508 0.1 0.486036 1.508e-05 1.87874
1.93994e+08 0.00014956 0.1 0.486486 1.4956e-05 1.88392
1.94194e+08 0.000148331 0.1 0.486937 1.48331e-05 1.88911
1.94394e+08 0.000147113 0.1 0.487387 1.47113e-05 1.8943
1.94595e+08 0.000145907 0.1 0.487838 1.45907e-05 1.89951
1.94795e+08 0.000144711 0.1 0.488288 1.44711e-05 1.90473
1.94995e+08 0.000143527 0.1 0.488739 1.43527e-05 1.90995
1.95195e+08 0.000142354 0.1 0.489189 1.42354e-05 1.91518
1.95395e+08 0.000141191 0.1 0.48964 1.41191e-05 1.92043
1.95596e+08 0.000140039 0.1 0.49009 1.40039e-05 1.92568
1.95796e+08 0.000138897 0.1 0.490541 1.38897e-05 1.93094
1.95996e+08 0.000137767 0.1 0.490991 1.37767e-05 1.93621
1.96196e+08 0.000136646 0.1 0.491441 1.36646e-05 1.94149
1.96396e+08 0.000135536 0.1 0.491892 1.35536e-05 1.94677
1.96597e+08 0.000134435 0.1 0.492342 1.34435e-05 1.95207
1.96797e+08 0.000133345 0.1 0.492793 1.33345e-05 1.95738
1.96997e+08 0.000132265 0.1 0.493243 1.32265e-05 1.96269
1.97197e+08 0.000131194 0.1 0.493694 1.31194e-05 1.96801
1.97397e+08 0.000130134 0.1 0.494144 1.30134e-05 1.97335
1.97598e+08 0.000129083 0.1 0.494595 1.29083e-05 1.97869
1.97798e+08 0.000128041 0.1 0.495045 1.28041e-05 1.98404
1.97998e+08 0.000127009 0.1 0.495495 1.27009e-05 1.9894
1.98198e+08 0.000125986 0.1 0.495946 1.25986e-05 1.99477
1.98398e+08 0.000124973 0.1 0.496396 1.24973e-05 2.00014
1.98599e+08 0.000123969 0.1 0.496847 1.23969e-05 2.00553
1.98799e+08 0.000122973 0.1 0.497297 1.22973e-05 2.01093
1.98999e+08 0.000121987 0.1 0.497748 1.21987e-05 2.01633
1.99199e+08 0.00012101 0.1 0.498198 1.2101e-05 2.02175
1.99399e+08 0.000120041 0.1 0.498649 1.20041e-05 2.02717
1.996e+08 0.000119081 0.1 0.499099 1.19081e-05 2.0326
1.998e+08 0.00011813 0.1 0.49955 1.1813e-05 2.03804
2e+08 0.000117187 0.1 0.5 1.17188e-05 2.04349
